NABP2	chr12	56222015	56229854
ANKRD52	chr12	56237807	56258384
COQ10A	chr12	56266858	56270966
CS	chr12	56271699	56300391
CNPY2	chr12	56309842	56316119
PAN2	chr12	56316223	56334053
IL23A	chr12	56334174	56340410
STAT2	chr12	56341597	56360167
TIMELESS	chr12	56416363	56449426
SPRYD4	chr12	56468578	56479708
RBMS2	chr12	56521820	56596193
BAZ2A	chr12	56595596	56636816
PTGES3	chr12	56663341	56688408
NACA	chr12	56712428	56731628
PRIM1	chr12	56731580	56752373
ZBTB39	chr12	56998836	57006546
NEMP1	chr12	57055643	57088063
NAB2	chr12	57089043	57095476
STAT6	chr12	57095408	57132139
LRP1	chr12	57128493	57213351
NXPH4	chr12	57216794	57226449
SHMT2	chr12	57229573	57234935
NDUFA4L2	chr12	57234903	57240715
R3HDM2	chr12	57253762	57431005
GLI1	chr12	57459785	57472268
ARHGAP9	chr12	57472264	57488814
MARS	chr12	57475445	57517569
DDIT3	chr12	57516588	57521737
MBD6	chr12	57520710	57530148
DCTN2	chr12	57530102	57547331
PIP4K2C	chr12	57591174	57603418
DTX3	chr12	57604622	57609804
ARHGEF25	chr12	57610180	57617245
SLC26A10	chr12	57619527	57626151
OS9	chr12	57693955	57721557
TSPAN31	chr12	57738013	57750219
CDK4	chr12	57747727	57756013
MARCH9	chr12	57755103	57760411
METTL1	chr12	57768471	57772119
TSFM	chr12	57782761	57808071
AVIL	chr12	57797376	57818704
CTDSP2	chr12	57819927	57846729
LRIG3	chr12	58872149	58920522
SLC16A7	chr12	59596029	59789855
USP15	chr12	62260338	62417431
MON2	chr12	62466817	62600476
PPM1H	chr12	62643994	62935150
AVPR1A	chr12	63142759	63150942
DPY19L2	chr12	63558913	63668939
SRGAP1	chr12	63844700	64162217
C12orf66	chr12	64186316	64222296
XPOT	chr12	64404392	64451125
TBK1	chr12	64452092	64502114
RASSF3	chr12	64507001	64697564
GNS	chr12	64713445	64759431
LEMD3	chr12	65169583	65248355
MSRB3	chr12	65278643	65491430
HMGA2	chr12	65824131	65966295
LLPH	chr12	66116555	66130750
TMBIM4	chr12	66135846	66170072
IRAK3	chr12	66188879	66254622
GRIP1	chr12	66347431	67069162
CAND1	chr12	67269358	67319953
DYRK2	chr12	67648338	67665406
IFNG	chr12	68154768	68159740
MDM1	chr12	68272443	68332381
RAP1B	chr12	68610855	68671901
NUP107	chr12	68686951	68745809
SLC35E3	chr12	68746176	68793964
MDM2	chr12	68808177	68850686
CPM	chr12	68842197	68971570
CPSF6	chr12	69239569	69274358
LYZ	chr12	69348341	69354234
YEATS4	chr12	69359710	69390870
FRS2	chr12	69470349	69579789
CCT2	chr12	69585426	69601570
RAB3IP	chr12	69738681	69823204
LINC01481	chr12	70219132	70221862
KCNMB4	chr12	70366290	70434292
PTPRB	chr12	70515866	70637440
TSPAN8	chr12	71125085	71441898
LGR5	chr12	71439798	71586310
ZFC3H1	chr12	71609472	71667725
THAP2	chr12	71664301	71680644
TMEM19	chr12	71686087	71705046
RAB21	chr12	71754863	71800286
TBC1D15	chr12	71839707	71927248
ATXN7L3B	chr12	74537827	74545430
GLIPR1	chr12	75480753	75503863
KRR1	chr12	75490863	75511636
PHLDA1	chr12	76025447	76033932
NAP1L1	chr12	76036585	76084958
BBS10	chr12	76344474	76348415
OSBPL8	chr12	76351797	76559809
ZDHHC17	chr12	76763588	76853696
CSRP2	chr12	76858709	76879023
NAV3	chr12	77324641	78213010
SYT1	chr12	78863993	79452008
PAWR	chr12	79574979	79690964
PPP1R12A	chr12	79773563	79935460
ACSS3	chr12	80936414	81261210
PPFIA2	chr12	81257975	81759553
CCDC59	chr12	82223681	82358805
METTL25	chr12	82358528	82479239
TMTC2	chr12	82686880	83134870
LRRIQ1	chr12	85036314	85264457
RASSF9	chr12	85800703	85836409
C12orf29	chr12	88033846	88050160
CEP290	chr12	88049014	88142088
TMTC3	chr12	88142296	88199887
KITLG	chr12	88492793	88580851
DUSP6	chr12	89347235	89352501
POC1B	chr12	89419718	89526047
ATP2B1	chr12	89588049	89709300
EPYC	chr12	90963682	91005026
LUM	chr12	91102629	91111494
DCN	chr12	91140484	91182824
BTG1	chr12	92140278	92145846
EEA1	chr12	92770637	92929331
NUDT4	chr12	93377883	93408146
UBE2N	chr12	93405673	93441947
MRPL42	chr12	93467488	93516214
SOCS2	chr12	93569814	93583487
CRADD	chr12	93677375	93894840
PLXNC1	chr12	94148577	94307675
CEP83	chr12	94306449	94459988
TMCC3	chr12	94567122	94650557
NDUFA12	chr12	94897055	95003748
NR2C1	chr12	95020229	95073628
FGD6	chr12	95076749	95217482
VEZT	chr12	95217746	95302799
METAP2	chr12	95473520	95515839
NTN4	chr12	95657807	95791152
SNRPF	chr12	95858928	95903828
LTA4H	chr12	96000753	96043520
ELK3	chr12	96194375	96269824
CDK17	chr12	96278261	96400480
NEDD1	chr12	96907223	96953777
TMPO	chr12	98515512	98550379
SLC25A3	chr12	98593591	98606379
IKBIP	chr12	98613405	98645113
APAF1	chr12	98645141	98735433
ANKS1B	chr12	98726457	99984654
UHRF1BP1L	chr12	100028455	100142874
GOLGA2P5	chr12	100156357	100173659
ACTR6	chr12	100199122	100241865
SCYL2	chr12	100267140	100341724
GAS2L3	chr12	100573683	100628288
ANO4	chr12	100717526	101128641
UTP20	chr12	101280105	101386618
ARL1	chr12	101393116	101407772
CHPT1	chr12	101696947	101744140
GNPTAB	chr12	101745499	101830959
DRAM1	chr12	101877580	102012130
NUP37	chr12	102073103	102120120
IGF1	chr12	102395874	102481744
NT5DC3	chr12	103770453	103841234
HSP90B1	chr12	103930107	103953645
C12orf73	chr12	103940763	103965708
TDG	chr12	103965822	103988874
GLT8D2	chr12	103988984	104064183
HCFC2	chr12	104064531	104106524
NFYB	chr12	104117086	104138241
TXNRD1	chr12	104215779	104350307
CHST11	chr12	104455295	104762014
SLC41A2	chr12	104802553	104958744
C12orf45	chr12	104986316	105074197
ALDH1L2	chr12	105019784	105107643
APPL2	chr12	105173297	105236203
C12orf75	chr12	105235290	105396097
NUAK1	chr12	106063340	106140033
CKAP4	chr12	106237881	106304279
POLR3B	chr12	106357748	106510198
RIC8B	chr12	106774621	106889316
TMEM263	chr12	106955719	106978778
MTERF2	chr12	106977277	106987160
CRY1	chr12	106991364	107093549
PWP1	chr12	107685799	107713162
PRDM4	chr12	107732871	107761272
CMKLR1	chr12	108288044	108339317
SART3	chr12	108522214	108561400
ISCU	chr12	108562582	108569384
TMEM119	chr12	108589851	108598320
SELPLG	chr12	108622277	108633959
CORO1C	chr12	108645109	108731596
SSH1	chr12	108778191	108857590
USP30	chr12	109023089	109088023
ALKBH2	chr12	109088188	109093631
UNG	chr12	109097574	109110992
ACACB	chr12	109116595	109268226
KCTD10	chr12	109448655	109477359
UBE3B	chr12	109477402	109536705
MMAB	chr12	109553715	109573580
MVK	chr12	109573255	109598125
FAM222A	chr12	109714228	109770507
TRPV4	chr12	109783085	109833401
GLTP	chr12	109850945	109880541
TCHP	chr12	109900264	109983841
GIT2	chr12	109929802	109996389
ANKRD13A	chr12	109999186	110039763
C12orf76	chr12	110027028	110073634
IFT81	chr12	110124335	110218793
ATP2A2	chr12	110280756	110351093
ANAPC7	chr12	110372900	110403730
ARPC3	chr12	110434823	110450422
GPN3	chr12	110452486	110469268
FAM216A	chr12	110468415	110490385
VPS29	chr12	110491097	110502117
TCTN1	chr12	110614027	110649430
HVCN1	chr12	110627841	110704950
PPP1CC	chr12	110719680	110742939
SH2B3	chr12	111405948	111451623
ATXN2	chr12	111443485	111599676
BRAP	chr12	111642146	111685956
ACAD10	chr12	111686056	111757107
ALDH2	chr12	111766887	111817532
MAPKAPK5-AS1	chr12	111839764	111842902
MAPKAPK5	chr12	111842228	111902222
TMEM116	chr12	111931282	112013185
ERP29	chr12	112013348	112023449
NAA25	chr12	112026689	112108796
TRAFD1	chr12	112125538	112153604
HECTD4	chr12	112160188	112382439
PTPN11	chr12	112418351	112509913
OAS3	chr12	112938444	112973251
OAS2	chr12	112978395	113011723
DTX1	chr12	113056709	113098028
RASAL1	chr12	113098819	113136239
DDX54	chr12	113157174	113185479
RITA1	chr12	113185526	113192368
IQCD	chr12	113195441	113221094
TPCN1	chr12	113221050	113298585
SLC8B1	chr12	113298759	113359493
PLBD2	chr12	113358566	113391629
SDS	chr12	113392445	113426301
SDSL	chr12	113422380	113438276
RBM19	chr12	113816738	113966325
TBX3	chr12	114670255	114684175
MED13L	chr12	115953872	116277719
LINC00173	chr12	116533422	116536518
MAP1LC3B2	chr12	116548105	116576597
C12orf49	chr12	116710171	116738070
FBXW8	chr12	116910950	117031148
TESC	chr12	117038923	117099479
FBXO21	chr12	117141988	117190531
RFC5	chr12	118013588	118033130
WSB2	chr12	118032694	118062430
VSIG10	chr12	118063593	118136026
PEBP1	chr12	118136124	118145584
TAOK3	chr12	118149801	118372907
SUDS3	chr12	118376555	118418033
HSPB8	chr12	119178642	119221131
TMEM233	chr12	119593774	119643075
PRKAB1	chr12	119667864	119681624
CIT	chr12	119685791	119877320
RAB35	chr12	120095099	120117502
GCN1	chr12	120127202	120194715
RPLP0	chr12	120196699	120201235
PXN-AS1	chr12	120201291	120213231
PXN	chr12	120210439	120265771
MSI1	chr12	120341330	120369164
COX6A1	chr12	120438090	120440737
TRIAP1	chr12	120443964	120446384
GATC	chr12	120446444	120463749
SRSF9	chr12	120461672	120469748
DYNLL1	chr12	120469850	120498493
NRAV	chr12	120488079	120495946
COQ5	chr12	120503279	120534434
RNF10	chr12	120533480	120577588
POP5	chr12	120578764	120581398
MLEC	chr12	120687149	120701859
UNC119B	chr12	120710458	120723640
ACADS	chr12	120725774	120740008
SPPL3	chr12	120762510	120904358
C12orf43	chr12	121000486	121016502
OASL	chr12	121019111	121039242
P2RX7	chr12	121132819	121188032
P2RX4	chr12	121209857	121234106
CAMKK2	chr12	121237675	121298308
ANAPC5	chr12	121308245	121399896
RNF34	chr12	121400041	121430623
KDM2B	chr12	121429096	121581023
ORAI1	chr12	121626550	121642677
TMEM120B	chr12	121712752	121783001
RHOF	chr12	121777754	121803403
LINC01089	chr12	121795267	121803906
SETD1B	chr12	121804180	121832584
PSMD9	chr12	121888731	121918297
WDR66	chr12	121918592	122003927
BCL7A	chr12	122019422	122062044
MLXIP	chr12	122078756	122147344
DIABLO	chr12	122207662	122227534
VPS33A	chr12	122229564	122266521
CLIP1	chr12	122271432	122422632
ZCCHC8	chr12	122471600	122501073
RSRC2	chr12	122503454	122527000
KNTC1	chr12	122527246	122626396
DENR	chr12	122752824	122771064
HIP1R	chr12	122834453	122862961
VPS37B	chr12	122865330	122896127
OGFOD2	chr12	122974580	122980043
ARL6IP4	chr12	122980060	122982913
PITPNM2	chr12	122983480	123150015
MPHOSPH9	chr12	123152320	123244014
C12orf65	chr12	123232916	123257959
CDK2AP1	chr12	123250112	123272334
SBNO1	chr12	123289109	123364847
RILPL2	chr12	123410683	123436717
SNRNP35	chr12	123457641	123473154
RILPL1	chr12	123470054	123533719
TMED2	chr12	123584533	123598582
DDX55	chr12	123602077	123620943
EIF2B1	chr12	123620406	123633766
GTF2H3	chr12	123633739	123662604
TCTN2	chr12	123671113	123708399
ATP6V0A2	chr12	123712353	123761755
DNAH10	chr12	123762188	123936206
CCDC92	chr12	123918660	123972831
ZNF664	chr12	123971845	124015439
NCOR2	chr12	124324415	124567589
SCARB1	chr12	124776856	124882668
UBC	chr12	124911604	124917368
DHX37	chr12	124946825	124989131
BRI3BP	chr12	124993645	125031231
AACS	chr12	125065434	125143333
TMEM132B	chr12	125186836	125662377
TMEM132C	chr12	128267403	128707915
SLC15A4	chr12	128793194	128823958
FZD10-AS1	chr12	130144315	130162256
FZD10	chr12	130162459	130165740
PIWIL1	chr12	130337887	130372637
RIMBP2	chr12	130396137	130716281
STX2	chr12	130789600	130839266
RAN	chr12	130872037	130877678
ADGRD1	chr12	130953907	131141469
SFSWAP	chr12	131711081	131799737
ULK1	chr12	131894622	131923150
PUS1	chr12	131929200	131945896
EP400	chr12	131949920	132081102
DDX51	chr12	132136594	132144319
NOC4L	chr12	132144457	132152473
FBRSL1	chr12	132489551	132585188
POLE	chr12	132623753	132687365
PXMP2	chr12	132687587	132704985
PGAM5	chr12	132710819	132722734
ANKLE2	chr12	132725503	132761832
GOLGA3	chr12	132768914	132829078
CHFR	chr12	132822187	132956304
ZNF605	chr12	132918306	132956306
ZNF140	chr12	133079838	133107544
ZNF10	chr12	133130575	133159465
ZNF268	chr12	133181409	133214831
MPHOSPH8	chr13	19633659	19673441
PSPC1	chr13	19674752	19783019
ZMYM5	chr13	19823482	19863649
ZMYM2	chr13	19958670	20091829
GJB2	chr13	20187463	20192938
CRYL1	chr13	20403666	20525873
IFT88	chr13	20567069	20691437
XPO4	chr13	20777329	20903048
LATS2	chr13	20973036	21061586
SAP18	chr13	21140514	21149084
MRPL57	chr13	21176658	21179084
ZDHHC20	chr13	21372573	21459370
MICU2	chr13	21492691	21604181
FGF9	chr13	21671383	21704498
SACS	chr13	23328826	23433740
TNFRSF19	chr13	23570370	23676104
MIPEP	chr13	23730189	23889400
SPATA13	chr13	23979805	24307074
PARP4	chr13	24420931	24512778
CENPJ	chr13	24882279	24922889
PABPC3	chr13	25095868	25099254
MTMR6	chr13	25246201	25288009
SHISA2	chr13	26044597	26051031
RNF6	chr13	26132115	26222314
WASF3	chr13	26557703	26688948
USP12	chr13	27066156	27171811
RASL11A	chr13	27270327	27273690
GTF3A	chr13	27424619	27435823
MTIF3	chr13	27435643	27450591
LNX2	chr13	27545913	27620529
POLR1D	chr13	27620742	27744237
PAN3	chr13	28138506	28295335
FLT1	chr13	28300346	28495145
POMP	chr13	28659104	28678959
SLC46A3	chr13	28700064	28718970
SLC7A1	chr13	29509414	29595688
UBL3	chr13	29764371	29850684
KATNAL1	chr13	30202630	30307551
HMGB1	chr13	30456704	30617597
USPL1	chr13	30617693	30660770
ALOX5AP	chr13	30713478	30764426
MEDAG	chr13	30906271	30925572
HSPH1	chr13	31134974	31162388
B3GLCT	chr13	31199975	31332276
FRY	chr13	31846713	32299122
N4BP2L1	chr13	32400723	32428311
N4BP2L2	chr13	32432417	32538885
PDS5B	chr13	32586452	32778019
STARD13	chr13	33103137	33350630
RFC3	chr13	33818069	33966558
NBEA	chr13	34942287	35673022
DCLK1	chr13	35768652	36131306
CCNA1	chr13	36431520	36442870
SERTM1	chr13	36674020	36697839
RFXAP	chr13	36819224	36829104
SMAD9	chr13	36844831	36920765
ALG5	chr13	36949738	37000261
EXOSC8	chr13	36998816	37009614
SUPT20H	chr13	37009312	37059713
POSTN	chr13	37562583	37598844
UFM1	chr13	38349849	38363619
STOML3	chr13	38965925	38991066
PROSER1	chr13	39009865	39038089
NHLRC3	chr13	39038306	39050109
COG6	chr13	39655627	39791665
FOXO1	chr13	40469953	40666641
MRPS31	chr13	40729135	40771173
SLC25A15	chr13	40789412	40812460
ELF1	chr13	40931924	41061440
WBP4	chr13	41061509	41084006
KBTBD6	chr13	41127569	41132746
KBTBD7	chr13	41189833	41194566
MTRF1	chr13	41216369	41263577
NAA16	chr13	41311267	41377030
RGCC	chr13	41457550	41470871
VWA8	chr13	41566835	41961120
DGKH	chr13	42040036	42256578
AKAP11	chr13	42272152	42323261
FAM216B	chr13	42781550	42791549
EPSTI1	chr13	42886388	42992271
DNAJC15	chr13	43023203	43114213
CCDC122	chr13	43823909	43879740
LACC1	chr13	43879284	43893932
SERP2	chr13	44373665	44397714
TSC22D1	chr13	44432143	44577147
NUFIP1	chr13	44939249	44989471
GPALPP1	chr13	44989529	45037669
GTF2F2	chr13	45120510	45284893
TPT1	chr13	45333471	45341370
TPT1-AS1	chr13	45341345	45417975
SLC25A30	chr13	45393316	45418455
COG3	chr13	45464898	45536701
ZC3H13	chr13	45954465	46052759
LCP1	chr13	46125920	46211871
LRCH1	chr13	46553168	46753040
ESD	chr13	46771256	46797161
SUCLA2	chr13	47745736	48037968
NUDT15	chr13	48037726	48047221
MED4	chr13	48053323	48095131
ITM2B	chr13	48232612	48270357
RB1	chr13	48303726	48599436
LPAR6	chr13	48389567	48444704
RCBTB2	chr13	48488959	48533256
FNDC3A	chr13	48975912	49209779
CDADC1	chr13	49247925	49293485
CAB39L	chr13	49308650	49444064
SETDB2	chr13	49444374	49495003
PHF11	chr13	49495610	49528981
RCBTB1	chr13	49531946	49585558
EBPL	chr13	49660674	49691486
KPNA3	chr13	49699320	49792682
SPRYD7	chr13	49912702	49936490
DLEU2	chr13	49956670	50125720
TRIM13	chr13	49995888	50020481
KCNRG	chr13	50015254	50020922
DLEU1	chr13	50082169	50906856
RNASEH2B	chr13	50909678	51024120
FAM124A	chr13	51222334	51284241
INTS6	chr13	51354077	51454264
INTS6-AS1	chr13	51452364	51554678
WDFY2	chr13	51584455	51767709
DHRS12	chr13	51767993	51804162
ATP7B	chr13	51930436	52012125
UTP14C	chr13	52024691	52033600
NEK3	chr13	52132639	52159861
MRPS31P5	chr13	52167709	52194465
VPS36	chr13	52412602	52450634
CKAP2	chr13	52455429	52476628
HNRNPA1L2	chr13	52642425	52643796
SUGT1	chr13	52652709	52700909
PCDH17	chr13	57631744	57729311
TDRD3	chr13	60396457	60573878
ATXN8OS	chr13	70107213	70149092
DACH1	chr13	71437966	71867204
MZT1	chr13	72708367	72727629
DIS3	chr13	72752169	72782096
PIBF1	chr13	72782133	73016461
KLF5	chr13	73054976	73077541
KLF12	chr13	73686089	73995056
TBC1D4	chr13	75283503	75482114
COMMD6	chr13	75525219	75549439
UCHL3	chr13	75549480	75606020
LMO7-AS1	chr13	75604700	75635994
LMO7	chr13	75620434	75859870
KCTD12	chr13	76880166	76886390
CLN5	chr13	76990660	77019143
FBXL3	chr13	76992598	77027195
MYCBP2	chr13	77044657	77327094
SCEL	chr13	77535674	77645263
SLAIN1	chr13	77697687	77764242
EDNRB	chr13	77895481	77975529
RNF219	chr13	78614289	78659155
RBM26	chr13	79311824	79406477
NDFIP2	chr13	79481124	79556075
SPRY2	chr13	80335976	80341126
MIR17HG	chr13	91347820	91354579
GPC6	chr13	93226807	94408020
TGDS	chr13	94574054	94596242
GPR180	chr13	94601857	94634661
ABCC4	chr13	95019835	95301475
CLDN10	chr13	95433604	95579759
DZIP1	chr13	95578202	95644703
DNAJC3	chr13	95677139	95794988
UGGT2	chr13	95801580	96053482
MBNL2	chr13	97221434	97394120
RAP2A	chr13	97434169	97469128
IPO5	chr13	97953658	98024297
FARP1	chr13	98142562	98455176
STK24	chr13	98445185	98577940
DOCK9	chr13	98793429	99086625
UBAC2	chr13	99200774	99386434
GPR18	chr13	99254714	99261744
GPR183	chr13	99294539	99307399
TM9SF2	chr13	99446311	99564006
CLYBL	chr13	99606669	99897134
PCCA	chr13	100089015	100530437
GGACT	chr13	100530164	100589528
TMTC4	chr13	100603927	100675093
ITGBL1	chr13	101452593	101720856
TPP2	chr13	102596986	102679958
TEX30	chr13	102765888	102773811
BIVM	chr13	102799119	102841533
EFNB2	chr13	106489745	106535662
ARGLU1	chr13	106541673	106568137
FAM155A	chr13	107163510	107866735
LIG4	chr13	108207439	108218368
ABHD13	chr13	108218392	108234243
TNFSF13B	chr13	108251240	108308484
IRS2	chr13	109752695	109786583
COL4A1	chr13	110148963	110307157
COL4A2	chr13	110305812	110513209
RAB20	chr13	110523066	110561722
CARS2	chr13	110641412	110713603
ING1	chr13	110712736	110723339
ANKRD10	chr13	110878540	110915069
ARHGEF7	chr13	111114559	111305737
TUBGCP3	chr13	112485011	112588205
ATP11A	chr13	112690329	112887168
MCF2L	chr13	112894378	113099742
F10	chr13	113122814	113149529
PCID2	chr13	113177539	113208715
CUL4A	chr13	113208193	113267108
LAMP1	chr13	113297239	113323672
GRTP1	chr13	113324164	113364148
DCUN1D2	chr13	113455819	113490951
TMCO3	chr13	113491021	113554590
TFDP1	chr13	113584721	113641473
GAS6	chr13	113820549	113864076
RASA3	chr13	113977783	114132623
CDC16	chr13	114234887	114272723
UPF3A	chr13	114281601	114305817
CHAMP1	chr13	114314482	114337626
TTC5	chr14	20256558	20305960
CCNB1IP1	chr14	20311368	20333312
RPPH1	chr14	20343075	20343407
PARP2	chr14	20343582	20357905
TEP1	chr14	20365667	20413501
OSGEP	chr14	20446401	20455089
APEX1	chr14	20455191	20457772
PNP	chr14	20468954	20477094
ANG	chr14	20684177	20698971
RNASE4	chr14	20684560	20701216
RNASE6	chr14	20781268	20782467
RNASE1	chr14	20801228	20802855
METTL17	chr14	20989770	20997035
NDRG2	chr14	21016763	21070872
ARHGEF40	chr14	21070273	21090248
ZNF219	chr14	21090077	21104722
LINC00641	chr14	21200079	21206900
HNRNPC	chr14	21209136	21269494
SUPT16H	chr14	21351476	21384019
CHD8	chr14	21385194	21456126
RAB2B	chr14	21459020	21476960
TOX4	chr14	21476597	21499175
METTL3	chr14	21498133	21511342
SALL2	chr14	21521080	21537216
DAD1	chr14	22564907	22589224
ABHD4	chr14	22598237	22613215
OXA1L	chr14	22766522	22773041
SLC7A7	chr14	22773222	22829820
MRPL52	chr14	22829879	22835037
MMP14	chr14	22836560	22849027
LRP10	chr14	22871740	22881713
RBM23	chr14	22893204	22919182
PRMT5	chr14	22920525	22929408
HAUS4	chr14	22946228	22957161
AJUBA	chr14	22971177	22982551
C14orf93	chr14	22985894	23010166
PSMB5	chr14	23016543	23035230
ACIN1	chr14	23058564	23095614
C14orf119	chr14	23095505	23100456
SLC7A8	chr14	23125295	23183674
HOMEZ	chr14	23272422	23299447
PPP1R3E	chr14	23295643	23302848
BCL2L2	chr14	23298790	23311759
SLC22A17	chr14	23346306	23352912
EFS	chr14	23356403	23365752
NGDN	chr14	23469689	23509862
THTPA	chr14	23555988	23560271
ZFHX2	chr14	23520857	23556192
AP1G2	chr14	23559565	23568070
JPH4	chr14	23568035	23578790
DHRS2	chr14	23630115	23645639
DHRS4-AS1	chr14	23938219	24052555
DHRS4	chr14	23953734	23969279
DHRS4L2	chr14	23969874	24006408
PCK2	chr14	24094053	24110598
DCAF11	chr14	24114195	24125242
PSME1	chr14	24136163	24138967
EMC9	chr14	24138959	24141591
PSME2	chr14	24143362	24147570
RNF31	chr14	24146683	24160660
IRF9	chr14	24161053	24166565
REC8	chr14	24171853	24180257
IPO4	chr14	24180219	24188869
TM9SF1	chr14	24189149	24195687
CHMP4A	chr14	24209583	24213869
NEDD8	chr14	24216857	24232367
GMPR2	chr14	24232422	24239242
TGM1	chr14	24249114	24264432
RABGGTA	chr14	24265538	24271739
DHRS1	chr14	24290598	24299780
NOP9	chr14	24299850	24309124
CIDEB	chr14	24305096	24311430
LTB4R	chr14	24311450	24318036
ADCY4	chr14	24318349	24335093
RIPK3	chr14	24336025	24340022
NFATC4	chr14	24365673	24379604
NYNRIN	chr14	24399003	24419283
CBLN3	chr14	24426532	24430954
KHNYN	chr14	24429286	24441843
SDR39U1	chr14	24439766	24442905
GZMH	chr14	24606480	24609699
GZMB	chr14	24630954	24634267
STXBP6	chr14	24809656	25050297
NOVA1	chr14	26443090	26598033
PRKD1	chr14	29576479	30191898
G2E3	chr14	30559158	30620064
SCFD1	chr14	30622112	30735812
STRN3	chr14	30893799	31026401
AP4S1	chr14	31025106	31096450
HECTD1	chr14	31100112	31207804
HEATR5A	chr14	31291788	31420550
DTD2	chr14	31446036	31457506
NUBPL	chr14	31489956	31861224
ARHGAP5-AS1	chr14	32074946	32076793
ARHGAP5	chr14	32076114	32159728
NPAS3	chr14	32934933	33804176
EGLN3	chr14	33924231	34462774
SPTSSA	chr14	34432788	34462240
EAPP	chr14	34515938	34539711
SNX6	chr14	34561094	34630183
CFL2	chr14	34706769	34714823
BAZ1A	chr14	34752731	34875647
SRP54	chr14	34981957	35029567
FAM177A1	chr14	35044907	35113130
PPP2R3C	chr14	35085467	35122517
KIAA0391	chr14	35121846	35277614
PSMA6	chr14	35278633	35317493
NFKBIA	chr14	35401511	35404749
RALGAPA1	chr14	35538352	35809304
BRMS1L	chr14	35826338	35932325
MBIP	chr14	36298564	36320637
MIPOL1	chr14	37197913	37552361
CLEC14A	chr14	38254103	38256369
SEC23A	chr14	39031919	39109646
GEMIN2	chr14	39114223	39136973
TRAPPC6B	chr14	39147811	39170532
PNN	chr14	39175183	39183220
FBXO33	chr14	39397669	39432500
C14orf28	chr14	44897275	44907257
KLHL28	chr14	44924319	45042322
PRPF39	chr14	45084099	45116282
FKBP3	chr14	45115599	45135319
FANCM	chr14	45135930	45200890
MIS18BP1	chr14	45203190	45253540
RPL10L	chr14	46651010	46651821
RPS29	chr14	49570984	49599164
LRR1	chr14	49598761	49614672
RPL36AL	chr14	49618519	49620685
MGAT2	chr14	49620795	49623481
DNAAF2	chr14	49625174	49635230
POLE2	chr14	49643555	49688422
KLHDC1	chr14	49693105	49753150
KLHDC2	chr14	49768130	49786385
NEMF	chr14	49782083	49852821
ARF6	chr14	49893082	49897054
LINC01588	chr14	49927571	50092643
VCPKMT	chr14	50108632	50116600
SOS2	chr14	50117130	50231578
L2HGDH	chr14	50237563	50312229
MAP4K5	chr14	50418501	50561126
ATL1	chr14	50532509	50633068
SAV1	chr14	50632058	50668331
NIN	chr14	50719763	50831121
PYGL	chr14	50857891	50944483
TMX1	chr14	51240162	51257655
FRMD6	chr14	51489100	51730727
GNG2	chr14	51826195	51979342
NID2	chr14	52004803	52069228
PTGER2	chr14	52314305	52328598
TXNDC16	chr14	52430596	52552522
ERO1A	chr14	52639915	52695900
PSMC6	chr14	52707178	52728590
STYX	chr14	52730166	52774989
GNPNAT1	chr14	52775193	52791668
FERMT2	chr14	52857268	52952435
DDHD1	chr14	53036745	53153282
BMP4	chr14	53949736	53958761
CDKN3	chr14	54396849	54420218
CNIH1	chr14	54423561	54441391
GMFB	chr14	54474484	54489026
CGRRF1	chr14	54509812	54539292
SAMD4A	chr14	54567097	54793315
GCH1	chr14	54842008	54902826
WDHD1	chr14	54938949	55027105
SOCS4	chr14	55027230	55049489
MAPK1IP1L	chr14	55051647	55070194
LGALS3	chr14	55124110	55145423
FBXO34	chr14	55271421	55361918
ATG14	chr14	55366392	55411858
KTN1	chr14	55559072	55701526
RPL13AP3	chr14	55766177	55767717
PELI2	chr14	56117814	56301524
TMEM260	chr14	56488354	56650606
EXOC5	chr14	57200507	57268905
AP5M1	chr14	57268924	57298742
NAA30	chr14	57390544	57415906
ACTR10	chr14	58200080	58235636
PSMA3	chr14	58244843	58272012
PSMA3-AS1	chr14	58265365	58298134
ARID4A	chr14	58298385	58373887
TIMM9	chr14	58408495	58427531
KIAA0586	chr14	58427385	58551289
DACT1	chr14	58633967	58648321
DAAM1	chr14	59188646	59371405
L3HYPDH	chr14	59460363	59484408
JKAMP	chr14	59484443	59505410
RTN1	chr14	59595976	59870776
DHRS7	chr14	60144119	60169856
PPM1A	chr14	60245752	60299087
SIX1	chr14	60643414	60658259
SIX4	chr14	60709539	60724351
MNAT1	chr14	60734742	60969965
TRMT5	chr14	60971451	60981358
SLC38A6	chr14	60981114	61083733
TMEM30B	chr14	61277370	61281840
PRKCH	chr14	61187559	61550976
HIF1A	chr14	61695513	61748259
HIF1A-AS2	chr14	61707564	61751099
SNAPC1	chr14	61762420	61796428
RHOJ	chr14	63204114	63293508
PPP2R5E	chr14	63371364	63543377
WDR89	chr14	63597039	63641861
SGPP1	chr14	63684216	63728065
SYNE2	chr14	63852983	64226433
MTHFD1	chr14	64388031	64463457
ZBTB25	chr14	64449106	64505213
AKAP5	chr14	64465499	64474503
ZBTB1	chr14	64503712	64533690
HSPA2	chr14	64535905	64546173
PLEKHG3	chr14	64704102	64750249
CHURC1	chr14	64914361	64944591
RAB15	chr14	64945814	64973226
MAX	chr14	65006174	65102695
FUT8	chr14	65410592	65744121
FUT8-AS1	chr14	65411170	65412690
